Métro 14: trafic ralenti   (Saint-Lazare - Olympiades) : En répercussion d'un incident technique affectant les portes palières à Gare de Lyon, le trafic est ralenti en direction de Saint-Lazare. 
T3a Trafic perturbé : En raison d'un accident entre tiers sur la voie public, le trafic est interrompu entre Porte de Versailles et Porte de Vanves. 
Ligne P : Provins Paris 19h46 supprimé Axe concerné :Provins - ParisTrain supprimé : - Provins, départ 19h46 - Paris, arrivée 21h12 - Mission PIBUTrain suivant : - Provins, départ 20h46 - Paris, arrivée 22h12 - Mission PIBUSNCF Transilien
RER A : trafic ralenti  En répercussion d'un malaise voyageur, le trafic est ralenti en direction de Saint-Germain en Laye. 
Ligne P: Château Thierry-Paris retardé Axe concerné:Château Thierry-Paris Est.Prévoir 20 à 30 minutes supplémentaires de trajet dans ce sens.Fin des ralentissements estimée à 21h30.Motif: incident affectant la voie à Pantin.SNCF Transilien
Métro 1: trafic interrompu  (Château de Vincennes - La Défense) : En répercussion d'une panne de matériel à Bérault, le trafic est ralenti sur l'ensemble de la ligne. Trafic normal sur les autres lignes de Métro. 
Ligne P: suppression La Ferté Milon-Meaux Axe concerné:La Ferté Milon-Meaux.Train supprimé et remplacé par des bus avec desserte des gares intermédiaires:La Ferté Milon 22h01 - Meaux 22h36, mission MOFO.SNCF Transilien
RER C :  Igny non desservi Axe concerné :Massy Palaiseau - St Quentin en YvelinesIgny non desservi, dans les deux sens.Arrêt à nouveau desservi à partir de 19h00.Motif : bagage abandonné dans cette gare .SNCF Transilien
Métro 5 : Station République non desservie : En raison d'un dégagement de fumée, les trains ne marquent pas l'arrêt à la station République dans les deux sens de circulation. 
RER D : VilliersleBel/Paris trafic ralenti Axe(s) concerné(s) :- Orry la Ville - Corbeil Essonnes- Goussainville - Melun via Combs la Ville- Villiers le Bel / Corbeil Essonnes / MalesherbesReprise progressive du trafic entre Stade de France et Gare du Nord, dans ce sensPrévoir 15 à 20 minutes supplémentaires de trajet.Fin des ralentissements estimée à 09h00.Motif : défaut d?alimentation électrique à Gare du Nord voies 42 et 44 (incident terminé).SNCF Transilien
RER E: Haussmann-Chelles perturbé Axe concerné:Haussmann St-Lazare-Chelles Gournay.Prévoir 20 à 30 minutes supplémentaires de trajet dans les deux sens.Fin des ralentissements estimée à 20h30.Motif: incident affectant la voie à Pantin.SNCF Transilien
T8: trafic interrompu   (Saint-Denis-Porte de Paris Epinay-Orgemont/Villetaneuse-Université) : En raison d'un véhicule bloquant la circulation des rames, le trafic est interrompu sur l'ensemble de la ligne. Trafic normal sur les autres lignes de Tramway.
