Ligne L : desserte modifiée St Germain-Noisy Axe concerné :Saint-Germain en Laye Grande Ceinture - Noisy le RoiTrains supprimés : - Noisy le Roi, départ 06h59 - Saint-Germain en Laye Grande Ceinture, arrivée 07h12T4: Fréquence jusqu'à 12mn De nombreuses rames étant en maitenance, le temps d'attente entre 2 trams peut atteindre 12mn jusqu'à 12hla ligne T4.Su les axes :- Aulnay sous Bois - Bondy- Bondy - Aulnay sous BoisSNCF Transilien
Ligne H: Paris Nord Persan via Valmondois ralenti Axe concerné :Paris Nord - Persan Beaumont via Valmondois Comptez plus de 30 minutes supplémentaires de trajet, dans les deux sens.Fin des ralentissements estimée à 23h30.Motif : accident de personne en gare de Bessancourt.SNCF TRANSILIEN
Metro ligne 12: trafic ralenti (Front Populaire - Mairie d'Issy) : En raison d'un incident d'exploitation, le trafic est ralenti sur l'ensemble de la ligne. 
ST GERMAIN EN LAYE - Ligne 24 déviée - CORRIDA  En raison des festivités, la ligne 24 sera déviée depuis la Place Vauban par la rue d'Alsace pour rejoindre la gare RER. L'arrêt JEHAN ALAIN ne sera pas desservi lors de cette soirée.Merci de vous reporter vets l'arrêt PLACE VAUBAN. Merci de votre compréhension.
RER D: trafic ralenti axe Paris Corbeil Axe concerné :Paris - Corbeil EssonnesComptez 10 à 20 minutes supplémentaires de trajet, dans les deux sens.Fin des ralentissements estimée à 11h00.Motif : incident affectant la signalisation vers Juvisy ( incident terminé )SNCF TRANSILIENTrouvez votre prochain train en temps réel sur la rubrique Prochains Départs des sites et de l'application
CEAT BUS ligne 107: Tvx Pt d'Orleans nous vous informons que les travaux de la Porte d'Orléans sont prolongés jusqu'au jeudi 04 décembre 2014 inclus. Les utilisateurs des lignes107 et 109 doivent se rendre à l'arrêt provisoire (situé en face de la zone detravaux) jusqu'à cette date. Merci de votre compréhension.
Ligne K : Paris Nord - Crépy train supprimé Axe concerné :Paris Nord - Crépy en Valois.Train supprimé : - Paris Nord 16h45 - Crépy en Valois 17h35 - mission PAVA.Trains suivant prévu à circuler : Paris Nord 17h15 - Crépy en Valois 18h08 - mission PAVA.Motif : Panne d'un train.SNCF TRANSILIENTrouvez votre prochain train en temps réel sur la rubrique Prochains Départs des sites et de l'application.
Tram T1: Trafic ralenti suite à mouvement social  (Asnières-Gennevilliers – Les Courtilles – Noisy-le-Sec) : En raison d'un mouvement social, le trafic est ralenti sur l'ensemble de la ligne. 
Métro ligne 3Bis: Trafic ralenti (Gambetta - Porte des Lilas) En raison d'un incident d'exploitation, le trafic est ralenti sur l'ensemble de la ligne.
RER E : Haussmann-Tournan du 1er au 5 décembre Des travaux de modernisation du poste d'aiguillage de Gretz Armainvilliers, modifient la circulation des trains sur la ligne E du RER, entre Haussmann Saint-Lazare et Tournan, les soirées du lundi 1er au vendredi 5 décembre 2014 à partir de 22h55.Un service de bus de substitution est mis en place.Pendant les travaux, covoiturez avec , Transilien vous rembourse.SNCF Transilien
RER B : trafic ralenti jusqu'à 12h30 Axes concernés :Paris - RobinsonParis - St-Remy les ChevreusePrévoir 10 à 20 minutes supplémentaires de temps de trajet, dans le sens Paris - St-Remy les Chevreuse / Robinson .Fin des ralentissements estimée à 12h30.Motif : panne d'un train à Laplace .Trouvez votre prochain train en temps réel sur la rubrique Prochains Départs des sites et de l'application.SNCF Transilien
RER A : Maisons Laffite Cergy retardé Axe(s) concerné(s) :Paris - Cergy le HautComptez 10 à 20 minutes supplémentaires de trajet, dans les deux sens.Fin des ralentissements estimée à 16h00.Motif : panne d?un train à Achères Ville.SNCF Transilien
Ligne R : perturbation sur ZOHA 5h14 assuré en bus La panne d'un train immobilisé en atelier de maintenance perturbe la circulation du train ZOHA (départ de Montereau à 5h14 et à destination de Melun à 5h52) sur l'axe Paris - Montereau via Héricy.En conséquence, cette mission est assurée par un bus de remplacement au départ de Montereau à 5h14. Ce bus dessert toutes les gares jusqu'à Melun.SNCF Transilien
RER C : trafic perturbé Massy Versailles Chantiers Axe concerné :Versailles Chantiers - Massy PalaiseauLe trafic est perturbé dans les deux sens entre Versailles Chantiers et Massy Palaiseau .Prévoir un allongement du temps de parcours de 10 à 20 minutes, dans les deux sens .Une reprise du trafic normal est envisagée vers 11h30 .Motif : Dysfonctionnement du passage à niveau de Bièvres ( incident terminé ) SNCF Transilien.
Ligne H: trafic ralenti jusqu'à 09h00 Axe concerné :Paris Nord - Persan Beaumont - LuzarchesComptez 10 à 20 minutes supplémentaires de trajet.Fin des ralentissements estimée à 09h00.Motif : panne d'un train à Epinay Villetaneuse SNCF TRANSILIENTrouvez votre prochain train en temps réel sur la rubrique Prochains Départs des sites et de l'application.
Grisy Suisnes  En raison de travaux, l'arrêt Village est reporté dans les deux sens aux arrêts provisoires situés rue Jean NICOT.
Trafic Perturbé sur la ligne 100 Bonjour,Suite à un accident de la circulation au rond-point des Gâtines, la circulation est perturbée sur la ligne 100.En conséquence la course Saint-Quentin 14h30 - Les Mureaux 15h26 fera son terminus en gare de Plaisir-Grignon.Sur la course Les Mureaux 15h30 - Saint Quentin 16h26, le tronçon Les Mureaux- Plaisir Grignon ne sera pas assuré.Les autres courses circuleront normalement.Nous vous prions de nous excuser pour la gêne occasionnée.Cordialement,
TRAM T5: Trafic Interrompu (Marché de Saint-Denis - Garges Sarcelles) : En raison d'un incident voyageur, le trafic est interrompu entre les stations Marché Saint Denis et Suzanne Valadon. 
