RER D : Vert de Maisons non desservie le 29 mai Axe concerné :Melun - ParisLe vendredi 29 mai 2015: La gare du Vert de Maisons n'est plus desservie de 23h00 à la fin de service .Dernier train desservant le Vert de maisons : 22h49.Motif : travauxSNCF Transilien
Ligne 5 (Bobigny-Pablo Picasso-Place d'Italie): Co En raison de la présence d'un colis suspect à Gare du Nord, le trafic est interrompu entre Jaures et Republique. Reprise du trafic estimée vers 09h30. 
Metro 3 (Pont de Levallois Bécon-Gallieni) : Panne En répercussion d'une panne de matériel, le trafic est ralenti sur l'ensemble de la ligne. 
METRO 2 : Trafic ralenti (Nation - Porte Dauphine) : En répercussion de divers incident, le trafic est ralenti sur l'ensemble de la ligne. Trafic normal sur les autres lignes de Métro. 
Métro 4: trafic ralenti  (Porte de Clignancourt – Mairie de Montrouge) : En raison d'une forte affluence, le trafic est ralenti sur la ligne. Trafic normal sur les autres lignes de Métro. 
RER C: Paris - Etampes / Dourdan ralenti Axes concernés :Paris - Etampes Paris - DourdanPrévoir 10 à 15 minutes supplémentaires de trajet, dans ce sens.Fin des ralentissements estimée à 18h00.Motif : incendie aux abords des voies à Marolles en Hurepoix. SNCF Transilien
Brocante Pablo Picasso Mesdames, Messieurs,Les arrêts Clémenceau, Paul Curien, Nouveau Cimetiere, Jean Mermoz et PabloPicasso ne pourront pas être desservis.En vous remerciant de votre compréhension.
Métro 13: trafic ralenti (Saint-Denis Université - Asnières-Gennevilliers - Les Courtilles - Châtillon-Montrouge) : En raison d'un malaise voyageur, le trafic est ralenti sur la ligne. 
Bus Noctilien : N132 et 134 arrêt modifié à COMBS LA VILLE Dans le cadre des travaux d?accessibilité de la gare SNCF de Combs la Ville / Quincy, la gare routière est inaccessible du vendredi 29 mai 23h00 jusqu'au lundi 1er juin 04h00. En conséquence, les arrêts NOCTILIEN s'effectuent au niveau du carrefour giratoire Avenue de la République / Avenue André Malraux pendant cette période.- Ligne N132 (Gare de Lyon / Melun RER) - Ligne N134 (Gare de Lyon / Combs la Ville). 
Travaux en gare de Combs la Ville En raison de la fermeture de la gare routiere de Combs la Ville, les arrêtssont déplacés, comme suit, du vendredi 29 mai 23h00 au lundi 1er juin 04h00.?Lignes FA et SI bémol : à l'arrêt "Hottinguer" de la ligne SI situé avenue dela Forêt.?Ligne SOL : sur le giratoire angle avenue de la République et rue desAcacias.?Lignes RÉ - RÉ# - MI/DO et DO/MI : avenue de la Gare (côté entrée principalede la gare RER).Voir la fiche pour le plan.
Ligne L : Paris cergy ralenti Axe concerné :Paris/ CergyPrévoir 15 à 20 minutes supplémentaires de trajet, dans les deux sens .Fin des ralentissements estimée à 20h30.Motif : incident affectant la voie à SartrouvilleSNCF Transilien
