RER C :  Musée Orsay non desservi Axe(s) concerné(s) :- Saint Quentin en Yvelines/Paris- Pontoise/Paris- Versailles Rive Gauche Château de Versailles/ParisMusée d'Orsay non desservi, dans le sens Invalides - Paris Austerlitz.Arrêt à nouveau desservi à partir de 18h30.Pour se rendre à Musée d'Orsay, les clients en provenance d'Invalides sont invités à continuer leur trajet jusqu'à Saint-Michel Notre Dame pour reprendre un train en sens contraire.Motif : application du plan vigipirate pour un colis suspect à Musée d'Orsay.SNCF Transilien
RER D : Week-end  du 16/17 mai Des travaux de maintenance modifient la circulation des trains de la ligne D du RER, le week-end du 16/17 mai, toute la journée, entre :- Paris Gare de Lyon / Villeneuve Saint-Georges, dans les deux sens,- Paris Gare de Lyon/Juvisy/Malesherbes/Melun, dans les deux sens.Un service de bus de remplacement est mis en place.SNCF Transilien
RER D : Paris / Melun / Corbeil ralenti Axe(s) concerné(s) :Paris / Melun via Combs la VilleParis / Melun via Corbeil EssonnesPrévoir 10 à 20 minutes supplémentaires de trajet, dans ce sensFin des ralentissements estimée à 20h00.Motif : intervention des forces de l?ordre à Villeneuve Saint-Georges (incident terminé).SNCF Transilien
RER C : Paris Massy / Juvisy 15 au 17 mai Des travaux interrompent la circulation des trains de la ligne C du RER - axes Paris Austerlitz - Massy Palaiseau via Pont de Rungis Aéroport d'Orly et Paris Austerlitz - Juvisy du vendredi 15 au dimanche 17 mai 2015 jusqu'à 17h30.Pendant les travaux, covoiturez avec , Transilien vous rembourse.SNCF Transilien
Tramway T3A : Trafic perturbé (Pont du Garigliano - Porte de Vincennes) : En raison d'un accident entre tiers sur la voie publique, le trafic est interrompu entre les arrêts PORTE D'IVRY et PORTE DE CHARENTON. 
METRO 4: TRAFIC RALENTI  Porte de Clignancourt – Mairie de Montrouge: En raison d'un incident voyageur, le trafic est ralenti sur la ligne. 
RER C: Juvisy-Dourdan/Etampes ralenti Axes concernés :Juvisy-Dourdan/Etampes.Prévoir 10 à 15 minutes supplémentaires de trajet, dans les deux sens. Fin des ralentissements estimée à 08h00.Motif : heurt d'un animal par un train à Bouray (incident terminé).SNCF Transilien
T 4: Trafic Ralenti  Aulnay-sous-Bois - Bond: Prévoir jusqu'à 12 minutes entre chaque tramway, dans les deux sens. Fin des ralentissements estimée à 22h00. Motif : avarie de matériel. 
Perturbation ligne DO-MI-SOL-RE-TZEN Suite à une agression physique sur un de nos agents, nous vous informons quetoutes les lignes DO, SOL, RE, MI et TZEN n'assurent plus aucun trajet. Lereprise devrait se faire vers 14h30.Veuillez nous excuser pour la gêne occasionnée.
info trafic du 16/05/2015 Le trafic est normal sur l'ensemble des réseaux Sénart Bus, Sénart Express etsur la ligne TZEN 1.Bonne journée.
Manifestation A noter, Samedi 16 mai 2015, à partir de 18h00, rassemblement au 40 rue du Bac puis défilé par la rue de l'Université, Aristide Briand, boulevard Saint-Germain, Pont et Place de la Concorde, les rues Saint-Florentin, Saint-Honoré, Castiglione au ministère de la justice où aura lieu la dislocation. Lignes de bus perturbées dans ces secteurs : 24, 42, 63, 68, 69, 72, 73, 83, 84 et 94. 
RER D : Villeneuve SG - St Denis ralenti Axe(s) concerné(s) :- Villeneuve Saint-Georges - St-DenisPrévoir 10 à 30 minutes supplémentaires de trajet, dans ce sensFin des ralentissements estimée à 18h45.Motif : intervention des forces de l?ordre à Villeneuve Saint-Georges (incident terminé).SNCF Transilien
