RER C : trafic fortement perturbé Prévoir un important allongement du temps de parcours sur l'ensemble de la ligne.Les clients sont invités à emprunter :- la ligne B du RER à Massy Palaiseau pour aller en direction de Paris, et inversement.- la ligne D du RER à Juvisy pour aller en direction de Paris, et inversement.- la ligne H, au départ des gares situées entre Pontoise et Ermont Eaubonne pour aller en direction de Paris, et inversement.- la ligne J à Ermont Eaubonne pour aller en direction de Paris, et inversement.- la ligne N au départ de Saint-Quentin en Yvelines, Saint-Cyr, Versailles Chantiers et Viroflay Rive Gauche pour aller en direction Paris, et inversement.- la ligne U,au départ de Saint-Quentin en Yvelines, Saint-Cyr et Versailles Chantiers pour aller en direction de La Défense, et inversement.Motifs : incident affectant la voie entre Paris Austerlitz et Saint-Michel Notre Dame et application de mesures de sécurité à Igny.
Ligne K: suppressions Mitry-Crépy. Axe concerné:Mitry Claye - Crépy en Valois.Les trains suivants sont supprimés :- Crépy en Valois, départ 14h20 - Mitry Claye, arrivée 14h53Ligne K: suppression Crépy-Paris. Axe concerné:Crépy en Valois - Paris Nord.Train supprimé:Crépy en Valois 20h15 - Paris Nord 21h11, mission AVAP.Ce train est remplacé par un bus, départ 20h15 de Crépy en Valois pour Mitry Claye. Prendre ensuite le RER B pour Paris. SNCF Transilien
Arrêt Rue des Sports reporté En raison de travaux, du 26 mars au 10 avril, l'arrêt Rue des Sports est reporté 20 mètres plus loin à l'arrêt provisoire - en direction de Versailles rive droite uniquement
Fin du mouvement social partiel A partir du vendredi 27 mars 2015, la ligne 405 circulera de nouveau normalement. Nous vous prions de nous excuser pour la gêne occasionnée.
RER C: Avenue Foch non desservi Axe concerné :Paris - Montigny Beauchamp - Pontoise.Avenue Foch non desservi, dans les deux sens.Cette gare est fermée aux voyageurs pendant la durée de l'incident.Arrêt à nouveau desservi à partir de 21h30.Motif : bagage abandonné à Avenue Foch.SNCF Transilien
RER C: Massy - Versailles perturbé. Axe concerné:Massy Palaiseau - Versailles Chantiers.Reprise progressive du trafic entre Massy Palaiseau et Versailles Chantiers dans les deux sens.Prévoir 15 à 30 minutes supplémentaires de trajet jusqu'en fin de soirée.Motif : application de mesures de sécurité à Igny.SNCF Transilien
Travaux rue d'Ormeaux Travaux rue d'Ormeaux Nesles la GilberteNous informons notre aimable clientèle que des travaux entraîneront la fermeture de la rue d'OrmeauxDu lundi 30 mars au vendredi 03 avril 2015 inclusL'arrêt Lumigny Nesles Oreaux - Nesles Ecole ne sera desservi sur les lignes 28,33 et 39Report proposé à l'arrêt Lumigny Nesles Ormeaux - Château d'eau.Nous vous remercions de votre compréhension.
Fin de grève Keolis Seine Essonne Fin de la grève et reprise progressive sur les lignes du réseau Val d'Essonne. Retour à la normale de l'ensemble des lignes le vendredi 27 mars 2015. Plus d'infos sur les évolutions de trafic sur notre site internet. Merci de votre compréhension.
Travaux Rue de Verdun à Arpajon Nous informons notre aimable clientèle qu?en raison des travaux de voirie de la Rue de Verdun à ARPAJON, l?arrêt ?LONGUE MARE? ne sera plus desservi dans les deux sens de circulation jusqu?à fin juin 2015.
Tramway T3a : Manifestation En raison d'une manifestation sur la voie publique, le trafic est interrompu entre Pont du Garigliano et Balard. Les lignes de Bus PC1 et 189 sont déviées. Reprise estimée vers 15h00. Trafic normal sur les autres lignes de Bus et Tramway.
TRA - AULNAY SOUS BOIS - LIGNES 617 et 627 - DEVIATION _ ATTENTION  : fin anticipée des travaux le Mardi 12 Mai 2015   . Reprise del'itinéraire normal le MERCREDI 13 MAI 2015._Suite à une explosion de gaz  rue Jean Charcot à Aulnay, les lignes serontdéviées uniquement en direction d'Aulnay sous Bois .Les arrêts _ Jean Charcot/Anatole France et Mairie _ne sont pas desservis .Vous pourrez vous reporter  aux arrêts Francisco Ferrer  (ligne 615 )  ,Vieux Pays (ligne 615)  . Veuillez nous excuser de la gêne occasionnée.
Ligne J : Paris - Ermont ralenti Axe concerné :- Paris/Ermont EaubonnePrévoir 10 à 20 minutes supplémentaires, dans les deux sensFin des ralentissements estimée à 12h30.Motif : incendie aux abords des voies à Pont Cardinet.SNCF Transilien
Métro 5 : trafic interrompu (Bobigny - Pablo Picasso - Place d'Italie) :En raison d'un accident grave de voyageur, le trafic est interrompu entre Gare du Nord et Bobigny Pablo Picasso.  Reprise estimée vers 16h12.
