RER B : Bures - Le Guichet interrompu Axes concernés :- Paris/Saint Rémy lès Chevreuse,- Paris/Robinson.Le trafic est interrompu dans les deux sens, entre Lozère et Le Guichet sur Yvette Motif : mesures de sécurité pour bagage abandonnéRetrouvez l?horaire de votre prochain train en temps réel sur les sites internet ou votre application. SNCF Transilien
RER A: Etoile - Nation interrompu Axe concerné :Ensemble de la ligne.Le trafic est interrompu dans les deux sens entre Charles de Gaulle Etoile et Nation.Motif : mesures de sécurité pour un bagage abandonné à Auber Retrouvez l?horaire de votre prochain train en temps réel sur les sites internet ou votre application. SNCF Transilien
METRO 11: Trafic ralenti  (Châtelet - Mairie des Lilas) : En répercussion d'un incident technique à mairie des Lilas, le trafic est ralenti sur l'ensemble de la ligne. 
SENART BUS: SI Beausoleil - Déviation tous les sam A partir du 1er janvier 2015, uniquement le samedi et pour une durée permanente :En raison du marché le samedi rue de Varennes à Combs la Ville, les arrêts "Marché" et "Couture" ne seront plus desservis.Veuillez vous reporter à l'arrêt "Marché" (situé sur l'avenue de la république en direction de Combs gare RER : cliquez sur "voir la fiche" pour afficher un plan de la déviation).
METRO LIGNE 6 : trafic ralenti  En raison d'un malaise voyageur, le trafic est ralenti en direction de Nation. 
Ecquevilly - Départ avancé Ligne 13   En raison de retards récurrents, le départ de 7h56 à l'arrêt Meulan- Hardricourt Gare SNCF est avancé à 7h46 à compter du lundi 12 janvier 2015, en période scolaire uniquement.Bon voyage sur nos lignes !Le Service Clients ECQUEVILLY
Travaux Rue de Villiers à Poissy_Ligne 14  L'arrêt « Champ Gaillard » ne pourra pas être desservi pendant les travaux.Merci de vous rendre :? à l'arrêt « Rhin et Danube » en direction de St Germain en Laye,? à l'arrêt « Lycée Le Corbusier II » en direction de Maule.En vous remerciant de votre compréhension.
T6: TRAFIC INTERROMPU Robert Wagner / Châtillon-MontrougeEn raison d'un incident d'exploitation, le trafic est interrompu entre les arrêts CHATILLON DIVISION LECLERC et CHATILLON - MONTROUGE sur la ligne Trafic normal sur les autres lignes de Bus et Tramway
RER A: Trafic interrompu   (Saint-Germain-en-Laye - Poissy - Cergy Le Haut- Boissy-Saint-Léger - Marne-la-Vallée - Chessy) : En raison de la présence d'un colis suspect à Auber, le trafic est interrompu entre nation et Charles de Gaulle - Etoile. 
Gratuité des Transports Nuit du Nouvel An  Nous tenons à vous informer que les transports seront gratuits partout en Ile de France du mercredi 31 décembre 17h au jeudi 1er janvier 12h.Toute l'Equipe Transdev Nanterre vous souhaite un bon réveillon.
Ligne K : suppressions Crépy/Paris le 30/12 Axe concerné :Crépy en Valois - ParisTrains supprimés : - Crépy en Valois, départ 05h33 - Paris Nord, arrivée 06h26- Paris Nord, départ 06h40 - Crépy en Valois, arrivée 07h35Ces trains sont remplacés par un service de substitution routière- Crépy en Valois, départ 06h36 - Paris Nord, arrivée 07h26Les clients sont invités à utiliser le :- Crépy en Valois, départ 06h47 - Paris Nord, arrivée 07h39 Motif : avarie sur le matérielSNCF Transilien
Fermeture rue de la Tournelle   En raison de la fermeture de la rue de la Tournelle, une déviation est mise en place. L'arrêt Centre des Impôts en direction de Poissy est reporté au début de la rue du docteur Schweitzer.Nous vous remercions de votre compréhension.
