Défilé enfants - Droits de l'enfant  Le samedi 22 novembre de 13h à 17h, un défilé d'enfants et leurs familles défilera dans Poissy et en particulier sur l'avenue du Cep. Les bus sont susceptibles d'être stoppés quelques minutes par les agents de la Police Municipale le temps du passage du défilé.Nous vous remercions de votre compréhension.
Métro 5 Trafic interrompu : En raison d'un incident voyageur , le trafic est interrompu entre Place d'Italie et République.Reprise du trafic estimée vers 23h20. 
TRA - AULNAY SOUS BOIS -  LIGNE 616 - DEVIATION Travaux de voirie av. Jean Jaures à Aulnay Sous Bois.Déviation en direction du Centre Commercial O'Parinor.Les arrêts Henri Dunant et Coullemont/Galliéni ne seront pas desservis.Veuillez nous excuser de la gêne occasionnée.
RER A : Cergy le Haut - Paris ralenti Axe concerné :Cergy le Haut - Paris, dans ce sens.Comptez 10 à 20 minutes supplémentaires de trajet.Fin des ralentissements estimée à 11h00.Motif : panne d'un train SNCF TRANSILIENTrouvez votre prochain train en temps réel sur la rubrique Prochains Départs des sites et de l'application.
Orlyval: Trafic Interrompu Antony - Orly-SudEn raison d'un incident technique, le trafic est interrompu sur la ligne. 
LIGNE A: TRAFIC RALENTI (Saint-Germain-en-Laye - Poissy - Cergy Le Haut- Boissy-Saint-Léger - Marne-la-Vallée - Chessy) :En répercussion d'un malaise voyageur à Gare de Lyon, le trafic est ralenti en direction de Cergy - Le haut et Poissy.Trafic normal sur les autres lignes de RER.
LIGNE 17 : TRAVAUX DE VOIRIE AV. DE LOUVECIENNES  Nous informons notre aimable clientele que des travaux de voirie nous obligent à dévier la ligne 17 dans les 2 sens de circulation du 18 au 21 novembre 2014 inclus début à fin de service.Ainsi les arrêts suivants ne seront pas desservis dans les deux sens:* Square de la Drionne* Chemin de fer Martin* Claude Monet* Gare de Bougival* Les GressetsAttention cela concerne UNIQUEMENT les courses ayant pour terminus de départ ou d'arrivée GARE DE LA CELLE ST-CLOUD.Veuillez vous reporter à l'arrêt La Feuilleraie ou les Grandes Terres.Nous nous excusons pour la gêne occasionée.
METRO LIGNE 6 :  trafic interrompu  En raison d'un colis suspect, le trafic est interrompu entre La Motte Picquet Grenelle et Charles de Gaulle Étoile. Reprise du trafic estimée vers 18h30. 
Ligne H trains supprimés entre Paris et Sarcelles Axe(s) concerné(s) :Paris Nord - Sarcelles Saint-BriceQuelques Trains peuvent être supprimés : Motif : vol de câbles entre Paris Nord - Sarcelles Saint-Brice et Sarcelles Saint-Brice.Reour à la normale estimé : 07h00SNCF TRANSILIENTrouvez votre prochain train en temps réel sur la rubrique Prochains Départs des sites et de l'application.
Ligne J : trafic ralenti axes Mantes et Pontoise Axes concernés :Paris Saint-Lazare - Mantes la Jolie via Conflans Sainte-HonorineParis - Pontoise - GisorsComptez 10 à 30 minutes supplémentaires de trajet, jusqu'à 10h00.Motif : panne d?un train à Mantes Station, puis acte de malveillance à Bois ColombesSNCF TRANSILIENTrouvez votre prochain train en temps réel sur la rubrique Prochains Départs des sites et de l'application.
METR LIGNE 9 : trafic ralenti En raison d'une panne de matériel, le trafic est ralenti sur l'ensemble de la ligne. 
RER C : trafic ralenti jusqu'à 12h00 Axes concernés : ensemble de la ligne C du RERDes allongements de temps de parcours de 10 à 20 minutes sont à prévoir, jusqu'à 12h00 environ .Motif : incident affectant la voie à Saint-Michel Notre DameSNCF TRANSILIEN
RER C : interruption Massy Juvisy via Longjumeau Axe(s) concerné(s) :Massy Palaiseau - Juvisy via Longjumeau Interrompu entre Massy Palaiseau et Juvisy et, dans les deux sens.Reprise des circulations estimée à 9h30.Les gares de Longjumeau, Chilly Mazarin, Gravigny Balizy et Petit Vaux ne sont plus desservies .Les trains au départ Massy Palaiseau sont détournés via l'axe Pont de Rungis .Motif : dysfonctionnement d?un passage à niveau à Petit Vaux .SNCF TRANSILIEN 
Ligne L : Paris-Cergy, trafic ralenti Axe(s) concerné(s) :Paris - Cergy le HautComptez 10 à 15 minutes supplémentaires de trajet dans ce sens.Fin des ralentissements estimée à 21h00.Motif : panne d?un train à Nanterre Préfecture.Trouvez votre prochain train en temps réel sur la rubrique Prochains Départs des sites et de l'application.SNCF Transilien
PERTURBATIONS SUR LA LIGNE LE 20 NOVEMBRE 2014 Ligne 30-11 : Nous informons notre aimable clientèle qu'en raison de travaux d'enrobés rue du Syndicat sur la commune d'Ermont le jeudi 20 novembre 2014 de 08h00 à 17h00, les arrêts "Claude Debussy" et "Saint Exupéry" ne seront pas desservis. Veuillez vous rendre aux autres arrêts. Merci de votre compréhension. 
RER C : DUFY/DUFO modifiés Axe concerné :- Chaville Vélizy / Paris/ Dourdan, dans ce sens.Les missions DUFY/DUFO à destination de Dourdan sont sans arrêt de Bibliothèque François Mitterrand à Choisy le Roi et ne desservent pas la gare d'Ivry sur Seine.Motif : Incident affectant la voie à Bibliothèque François Mitterrand.SNCF Transilien
RER D :  trafic perturbé Axes concernés :Orry la Ville Coye la Forêt - ParisMelun - ParisCorbeil Essonnes - Paris Le trafic est perturbé entre Stade de France Saint-Denis et Paris Gare de Lyon .Motif : panne d?un train de marchandises à Stade de France . Incident maintenant terminéFin des ralentissements estimée à 17h00.SNCF TRANSILIEN Trouvez votre prochain train en temps réel sur la rubrique Prochains Départs des sites et de l'application.
BUS et TRAM RATP PARIS: Manifestation le 19/11 A noter, Mercredi 19 novembre, à partir de 13h00, rassemblement rue Maryse Hilsz à Paris 20ème puis défilé par la rue Paganini, le bd Davout, les rues d'Avron, des Rasselins, Orteaux, Pyrénées, La place et l'avenue Gambetta, jusqu'aux abords du Rectorat où aura lieu la dislocation du cortège. Lignes de bus perturbées dans ces secteurs : 26, 57, 60, 61, 64, 69, 76 
