RER E: trafic ralenti. Axe concerné:Paris-Villiers sur Marne-Tournan.Les trains à destination de Villiers sur Marne et Tournan sont origine Paris Est.Les trains à destination de Chelles Gournay circulent normalement.Fin des ralentissements estimée à 07h50.Pour se rendre à la gare de Paris Est à partir de la gare d?Haussmann Saint-Lazare :- rejoindre à pied la station de métro Opéra (via Auber).- prendre la ligne 7 du métro direction La Courneuve, et descendre à la station Gare de l?Est. Pour se rendre à la gare de Magenta à partir de Paris Est :- prendre la ligne 4 du métro entre Gare de l?Est et Gare du Nord direction Porte de Clignancourt.La gare de Magenta (RER E) est juxtaposée à la gare de Paris Nord, non loin de la gare de Paris Est. Motif: restitution tardive de travaux à Paris.SNCF Transilien
Ligne J : Paris-Poissy-Mantes du 26 mai au 05 juin Des travaux de maintenance sur les voies entre Poissy et Mantes la Jolie modifient la circulation des trains sur la ligne J, les soirées du mardi 26 mai au vendredi 05 juin, sauf samedi et dimanche, à partir de 22h00.Un service de bus de remplacement est mis en place entre Sartrouville et Mantes la Jolie, dans les deux sens, avec desserte des gares intermédiaires.Pendant les travaux, covoiturez avec , Transilien vous rembourse.SNCF Transilien
Travaux de voirie - Lignes M1 et M8 TRAVAUX DE VOIRIEDu Mercredi 27 Mai 2015 au Vendredi 29 Mai inclusUne canalisation ayant cédé à la géothermie, les travaux se prolongent sur l?Avenue Henri Dunant, empêchant la circulation de nos véhicules. Du Mercredi 27 au Vendredi 29, une déviation est mise en place et les arrêts « Pierris » et « Saint Jean Bosco ne pourront donc pas être desservis pendant cette période. Nous vous remercions de votre compréhension. 
Ligne P : Esbly-Crécy interrompu Axe concerné :Esbly - Crécy la Chapelle.Trafic interrompu entre Esbly et Crécy la Chapelle, dans les deux sens.Reprise des circulations estimée à 15h10.Des bus de remplacement sont mis en place dans les deux sens, avec desserte des gares intermédiaires.Motif : train immobilisé en atelier de maintenance.SNCF Transilien
METRO 7 : trafic ralenti (La Courneuve 8 Mai 1945 - Villejuif Louis Aragon - Mairie d'Ivry) : En raison d'un malaise voyageur, le trafic est ralenti sur la ligne. 
Déviation lignes C, E, N et M Aujourd'hui 27 Mai 2015 de 14h00 à 16h00, en raison d'un hommage au aux morts,les arrêts suivants ne sont pas desservis en direction de la gare de Melun :- Hôpital intérieur, maternité, hôpital, gaillardon et mail gaillardonVeuillez vous reporter aux arrêts hôpital (à la sortie de la maternité) ouplace Saint-Jean (devant la BNP).Nous vous présentons nos excuses pour la gêne occasionnée.
Ligne J : Paris/Mantes/Gisors ralenti Axes concernés :Paris/Mantes la Jolie via Conflans Fin d'OiseParis/Pontoise/GisorsPrévoir 10 à 15 minutes supplémentaires de trajet, dans les deux sensFin des ralentissements estimée à 20H00.Motif : incident affectant la voie à Bois-Colombes.SNCF Transilien
Métro 5: Trafic Ralenti Bobigny - Pablo Picasso - Place d'Italie: En répercussion d'un malaise voyageur, le trafic est ralenti sur l'ensemble de la ligne. 
Info trafic ligne 36 Nous vous informons que le départ de 6h43 de Savigny Gare n'est pas assuré cejour. Nous vous présentons nos excuses pour la gêne occasionnée.
MANIFESTATION: Défilé Panthéon. Bus RATP perturbés Mercredi 27 mai 2015, défilé pour la cérémonie d'entrée au Panthéon. A partir de 15h00,le cortège évoluera par le bd Saint-Germain, la place Maubert, la rue Monge, la rue Lacépède, place de la Contrescarpe, la rue Mouffetard, place Lucien Herr, rue Jean Calvin, la rue Pierre Brossolette, la rue Esrame, la rue d'Ulm, la rue Louis Tuilier, la rue Gay Lussac, la rue de l'Abbé de l'Epée, la rue Auguste Comte, la rue d'Assas, la rue Guynemer, la rue de Vaugirard, la rue de Tournon, la rue Saint-Sulpice, Carrefour de L'Odéon, place Henri Mondor et le bd Saint-Germain. Lignes de bus impactées: 21, 27, 38, 58, 63, 82, 84, 85, 86, 87 et 89. 
RER A: TRAFIC RALENTI Saint-Germain-en-Laye - Poissy - Cergy Le Haut- Boissy-Saint-Léger - Marne-la-Vallée - Chessy: En répercussion de la présence d'un colis suspect à Charles de Gaulle-Etoile, le trafic est ralenti sur la ligne.
RER A: TRAFIC INTERROMPU Saint-Germain-en-Laye - Poissy - Cergy Le Haut- Boissy-Saint-Léger - Marne-la-Vallée - Chessy: En raison de la présence d'un colis suspect à Charles de Gaulle-Etoile, le trafic est interrompu entre les gares de La Defense et Auber. Reprise estimée vers 11h00. 
METRO 13 : trafic ralenti (Saint-Denis Université - Asnières-Gennevilliers - Les Courtilles - Châtillon-Montrouge) : En raison d'une panne de matériel, le trafic est ralenti sur la ligne. 
T3a Trafic interrompu : (Pont du Garigliano - Porte de Vincennes) : En raison d'un malaise voyageur, le trafic est interrompu sur la ligne. Trafic normal sur les autres lignes de tramway.
