RER C: desserte modifiée St-Quentin/Paris/Etampes Axe concerné:Saint-Quentin en Yvelines - Paris - St-Martin d'EtampesLes trains SARA suivants sont terminus Versailles Château Rive Gauche. Saint-Martin d'Etampes, départ:03h56  Saint-Quentin en Yvelines, arrivée:05h51Saint-Martin d'Etampes, départ:05h26  Saint-Quentin en Yvelines, arrivée:07h21Les trains ELBA suivants circulent au départ de Viroflay Rive Gauche.Saint-Quentin en Yvelines, départ:06h10  Saint-Martin d'Etampes, arrivée:08h07Saint-Quentin en Yvelines, départ:07h40  Saint-Martin d'Etampes, arrivée:09h31Les trains ELBA suivants circulent au départ de Juvisy. Saint-Quentin en Yvelines, départ:06h40  Saint-Martin d'Etampes, arrivée:08h31Saint-Quentin en Yvelines, départ:07h10  Saint-Martin d'Etampes, arrivée:09h01motif: travaux à Saint-Cyr  SNCF Transilien
Bus Trans Val d'Oise : Déviation ligne 37  Du lundi 4 mai au vendredi 29 mai 2015En raison de travaux au niveau du rond-point de l'avenue Gabriel Peri et de la rue Jean Jaures, la ligne 37 sera déviée.Les arrêts «Pierre Brossolette" et "Myosotis" ne seront pas desservis :  * L'arrêt "Pierre Brossolette" est reporté à l'arrêt "les Marronniers" situé sur l'avenue Gabriel Peri et utilisé par les lignes 23, 23ZI et 24sco.  * L'arrêt "Myosotis" est reporté à l'arrêt "Place des roses" situé sur l'avenue Alexandre Gassien.Nous vous remercions pour votre compréhension.
Ligne L : Paris - Cergy le Haut ralenti Axe(s) concerné(s) :- Paris / Nanterre Université / Cergy le HautPrévoir 10 à 20 minutes supplémentaires de trajet, dans les deux sensFin des ralentissements estimée à 20h00.Motif : panne d?un train à La Défense Grande Arche et à Nanterre Université (incidents terminés).SNCF Transilien
Métro 6 station Denfert-Rochereau non desservie : (Charles de Gaulle Etoile - Nation) : en raison de la présence d'un colis suspect, l'arrêt n'est pas marqué à la station Denfert-Rochereau en direction de Charles de Gaulle-Etoile. 
Ligne P : Paris-Coulommiers / Provins ralenti Axes concernés :Paris / CoulommiersParis / ProvinsPrévoir jusqu'à 20 minutes supplémentaires de trajet, dans les deux sensFin des ralentissements estimée à 14h00.Motif : défaut d?alimentation électrique à Villiers-sur-Marne - Le Plessis-Trévise.SNCF Transilien
Ligne P : Paris Meaux-Château ralenti Axes concernés :Paris / MeauxParis / Château ThierryPrévoir 10 à 20 minutes supplémentaires de trajet, dans les deux sensFin des ralentissements estimée à 10h00.Motif : défaut d?alimentation électrique entre Noisy-le-Sec et Lagny - Thorigny.SNCF Transilien
Circulation bus Phébus - 1er mai 2015 Vendredi1er mai 2015, en raison de la Fête du Travail, aucun bus ne circulera sur le réseau Phébus à l'exception des lignes 30 (Chaville-Vélizy RER C <> Vélizy 2) et 32 (Chaville rive droite <> Gare de Jouy) sur les horaires de dimanche et jours fériés.
Ligne R : Paris-Melun-Montereau 27 au 30 avril Des travaux de maintenance des installations modifient la circulation des trains sur la ligne R, sur l'axe Paris Gare de Lyon - Melun - Montereau, les soirées du lundi 27 au jeudi 30 avril 2015, à partir de 22h49.Un service de bus de substitution est mis en place entre Melun et Montereau, et entre Montereau et Paris Gare de Lyon.Pendant les travaux, covoiturez avec , Transilien vous rembourse.SNCF Transilien
RER E : Villiers / Tournan ralenti Axes concernés :Paris Haussmann Saint Lazare / TournanParis Haussmann Saint Lazare / Villiers sur MarnePrévoir 10 à 30 minutes supplémentaires de trajet, dans les deux sensFin des ralentissements estimée à 22h00Motif : défaut d?alimentation électrique à Villiers-sur-Marne - Le Plessis-Trévise (incident terminé).SNCF Transilien
Ligne R : Paris /Montargis /Montereau ralenti Axe(s) concerné(s) :Paris/MontargisParis/Montereau via Moret Veneux les SablonsReprise progressive du trafic entre Melun et Moret-sur-Loing - Veneux-les-Sablons, dans les deux sensPrévoir 15 à 20 minutes supplémentaires de trajet.Fin des ralentissements estimée à 22h00.Motif : Heurt d'un sanglier entre Fontainebleau - Avon et Bois-le-Roi par un train de marchandises (incident terminé) . SNCF Transilien
Ligne 13 : trafic ralenti (Saint-Denis Université - Asnières-Gennevilliers - Les Courtilles - Châtillon-Montrouge) :En raison de divers incidents, le trafic est ralenti sur la ligne.Trafic normal sur les autres lignes de Métro. 
Ligne L : Paris-Versailles/St Nom 20 au 29 avril Des travaux sur les voies entre Paris Saint-Lazare et La Défense modifient la circulation des trains sur les axes Paris Saint-Lazare - Versailles Rive Droite / Saint-Nom la Bretèche, les nuits du lundi 20 / mardi 21 avril au mercredi 29 / jeudi 30 avril, à partir de 22h50, sauf le samedi et dimanche.Un service de bus de remplacement est mis en place entre Bécon les Bruyères, Courbevoie et La Défense.Pendant les travaux, covoiturez avec , Transilien vous rembourse.SNCF Transilien
