BUS RATP: Manifestation le 11/12 A noter, jeudi 11 décembre une manifestation dans Paris : De 14h00 à 18h30 environ : rassemblement à l’abord de l’Université Denis Diderot, rue Marguerite Duras Paris 13, puis défilé par les rues Thomas Mann, avenue de France, Tolbiac, Avenue de Choisy, Place d’Italie, Avenue des Gobelins, les rues Monge, Censier, Geoffroy st Hilaire, Linné, Jussieu, Cardinal Lemoine et Clovis jusqu'à la Place du Panthéon où aura lieu la dislocation du cortège. Lignes de bus perturbées dans ces secteurs : 27, 47, 57, 62, 63, 64, 67, 83, 84, 86, 87, 89, 91, 132 et 325. 
Retards à prévoir ce jeudi 11 décembre Chers Clients,En raison de travaux boulevard Sully à Mantes, le report de la circulation automobile risque de causer d'importants retards sur la ligne Express A14 "Mantes - La Défense" entre 17h30 et 19h (retards compris entre 10 et 30 minutes). Nos équipes s'efforceront de gérer au mieux les départs des autocars.Nous vous remercions pour votre patience et compréhension.Le Service commercialCTCOP
Métro ligne 9: trafic ralenti (Pont de Sèvres - Mairie de Montreuil) : En raison d'une panne de matériel, le trafic est ralenti sur la ligne 
RER C: reprise sur Choisy-Massy Palaiseau Axe concerné :Choisy/Massy via Pt RungisPrévoir des retards de 10 à 15 minutes jusqu'à 15h30motif : absence alimentation électrique ( incident terminé )SNCF Transilien
Ligne J: Gisors - Boissy interrompu Sur l'axe :Gisors - ParisTrafic interrompu entre Boissy l'Aillerie et Gisors, dans les deux sens .Reprise des circulations prévue vers 17h30.Motif : actes de malveillance entre Trie Château et Gisors ( jets de pierre )SNCF Transilien
Métro 3: Trafic Interrompu En raison d'un accident grave de voyageur à Bourse, le trafic est interrompu entre République et Opéra.Reprise estimée vers 23h00.
Ligne L : axe Cergy limité à Maisons Laffitte. Axe concerné :Paris/Cergy le HautLes trains pour Cergy le Haut sont terminus Maisons Laffitte, et repartent ensuite direction Paris. Prendre une correspondance à Maisons Laffitte pour poursuivre votre trajet jusqu'à Cergy le Haut. Fin des ralentissements estimée à 07h00.Motif : incident affectant la voie à Achères Ville.Retrouvez l?horaire de votre prochain train en temps réel sur les sites internet ou votre application. SNCF Transilien
POISSY - Ligne 55 - travaux rue de Villiers En raison de la prolongation des travaux rue de Villiers, la ligne 55 sera déviée pour desservir les arrêts CHAMP GAILLARD et LA COUDRAIE à l'aller et au retour de Bethemont.Merci de télécharger l'horaire 55-Spécial travaux qui est appliqué jusqu'au 19 décembre 2014.
Ligne L : Paris- Nanterre perturbé Axes concernés :Paris/Nanterre UniversitéPrévoir 10 à 15 minutes supplémentaires de trajet, dans les deux sens.Fin des ralentissements estimée à 15h00.Motif : obstacle sur la voie à SartrouvilleRetrouvez l?horaire de votre prochain train en temps réel sur les sites internet ou votre application. SNCF Transilien
Ligne R : suppression du 20h28 Montereau - Melun Axe concerné : Montereau - ParisLe train suivant est supprimé :- Montereau, départ 20h28, Melun, arrivée 21h06.avarie matérielRetrouvez l?horaire de votre prochain train en temps réel sur les sites internet ou votre application. SNCF Transilien
T2 : Trafic ralenti  (Pont de Bezons - Porte de Versailles) : En raison d'un incident d'exploitation, le trafic est ralenti sur l'ensemble de la ligne. 
T4 : soirées des 10 et 11 décembre Des travaux sur les voies interrompent la circulation des tramways sur la ligne T4, les nuits du mercredi 10 et jeudi 11 décembre 2014, de 21h00 jusqu'à la fin de service.Une substitution routière est mise en place.Pendant les travaux, covoiturez avec , Transilien vous rembourse.SNCF Transilien
