RER D : Paris - Orry la Ville ralenti Axeconcerné :Paris / Orry la Ville Prévoir 10 à 20 minutes supplémentaires de trajet .Fin des ralentissements estimée à 10h00.Motif : panne d'un train à Pierrefitte Stains ( incident terminé )Retrouvez l?horaire de votre prochain train en temps réel sur les sites internet ou votre application. SNCF Transilien
PERTURBATIONS DU 19 AU 30 JANVIER 2015 Ligne 30-14 : Nous informons notre aimable clientèle qu'en raison de travaux à l'angle des rues Michelet et Tilleuls sur la commune de Saint-Leu-la-Forêt du 19 au 30 janvier 2015, l'arrêt "Tilleuls" ne sera pas desservi. Merci de votre compréhension. 
Ligne N :  Trafic ralenti Axe concerné : ensemble de la ligneReprise progressive du trafic entre Plaisir - Grignon et Dreux, dans les deux sensFin des ralentissements estimée à 22h00Motif : dysfonctionnement d?un passage à niveau à Orgerus - Béhoust.SNCF Transilien
METRO 12 : Trafic ralenti  (Front Populaire - Mairie d'Issy) : En raison d'un incident voyageur, le trafic est ralenti sur l'ensemble de la ligne. 
Ligne P :Paris/Château Thierry ralenti Axes concernés :Paris/Château ThierryParis/La ferté MilonReprise progressive du trafic entre Meaux et Château-Thierry, dans les deux sens et entre Meaux et La Ferté Milon.Prévoir 10 à 30 minutes supplémentaires de trajet.Fin des ralentissements estimée à 20h00.Motif : panne d?un train de marchandises à La Ferté-sous-Jouarre.SNCF Transilien
Festivité à Lisses Vendredi 16 janvier 2015 à partir de 9h00, les arrêts "Petite Montagne Sud", "Dauphiné", "Bois Chaland" et "Pyrénées" ne seront pas desservis. Arrêt le plus proche "Clos aux Pois".
Ligne R: trafic interrompu. Axe concerné :Ensemble de la ligne. Trafic interrompu dans les deux sens. Reprise des circulations estimée à 17h00.Motif : bagage abandonné à Le Mée-sur-Seine.Utilisez la fonction "Contourner" des sites et de l'application.SNCF Transilien
RER D : Paris Melun ralenti Axe concerné :Paris/Melun via Combs la VilleReprise progressive du trafic entre Melun et Cesson, dans les deux sensPrévoir 15 à 30 minutes supplémentaires de trajet.Fin des ralentissements estimée à 17h00.Motif : bagage abandonné à Le Mée-sur-Seine.Retrouvez l?horaire de votre prochain train en temps réel sur les sites internet ou votre application. SNCF Transilien.
Ligne 9518: Modification quai gare routière  Bonjour à toutes et à tous,Les travaux de la gare routiere de Roissypole sont terminés. Une nouvelle attribution des quais aura lieu le 19 janvier 2015. A partir de lundi, les montées et descentes de la ligne 9518 se feront sur le quai G1.Nous vous remercions de votre compréhension et nous vous prions de nous excuser pour la gêne occasionnée.
METRO 11 : Trafic ralenti  (Châtelet - Mairie des Lilas) : En raison d'un incident d'exploitation, le trafic est ralenti sur l'ensemble de la ligne. 
Ligne H: Paris Persan Luzarches ralenti Axes concernés : - Persan / Paris via Montsoult MaffliersPrévoir un allongement important du temps de trajet de 10 à 20 minutes, dans les deux sensFin des ralentissements estimée à 11h00.Motif : dysfonctionnement d'un passage à niveau à Deuil Montmagny Retrouvez l?horaire de votre prochain train en temps réel sur les sites internet ou votre application. SNCF Transilien
RER E :  Trafic ralenti Axes concernés :Paris Haussmann Saint Lazare/Chelles GournayParis Haussmann Saint Lazare/TournanReprise progressive du trafic entre Noisy-le-Sec et Pantin, dans les deux sensPrévoir 10 à 30 minutes supplémentaires de trajet.Fin des ralentissements estimée à 18h00.Motif : personnes dans les voies entre Pantin et Noisy-le-Sec.Retrouvez l?horaire de votre prochain train en temps réel sur les sites internet ou votre application. SNCF Transilien
Ligne H : suppressions Paris/Persan via Valmondois Axe(s) concerné(s) :Paris/Persan via ValmondoisTous les trains :Départ Paris Nord, arrivée Saint-Leu La Forêt, mission FOGI sont supprimés.Les trainsParis Nord, départ : 17h56, Pontoise, arrivée : 18h36Ligne 27: PROLONGATION Arrêt déplacé  Suite aux travaux d'aménagement de la gare de Rueil, l'arrêt "Gare de Rueil RER" est déplacé Avenue Albert 1er jusqu'au 29 mars 2015. Un passage souterrain situé à l'intérieur de "l'Arche du Patio" vous permet de relier le nouvel arrêt avec la gare.
Ligne L: Paris-Versailles-St Nom ralenti Axes concernés :Saint-Nom la Bretèche Forêt de Marly/ParisVersailles Rive Droite/ParisPrévoir 10 minutes supplémentaires de trajet, dans les deux sens.Fin des ralentissements estimée à 16h30.Motif : incident affectant la voie à Bécon les Bruyères.Retrouvez l?horaire de votre prochain train en temps réel sur les sites internet ou votre application. SNCF Transilien
Manifestation sur la voie: Bus RATP perturbés Manifestation sur la voie publique Cérémonie à Mairie de Montreuil: Les lignes de bus 102, 115,121,122,129 et 322 sont déviées. 
Ligne N: suppressions Paris-Plaisir. Axe concerné :Paris-Plaisir Grignon.Les trains Paris-Plaisir Grignon sont supprimés dans les deux sens. Prendre un train des axes Paris-Mantes la Jolie ou Paris-Dreux. Motif : incident affectant la voie à Paris Montparnasse.Retrouvez l?horaire de votre prochain train en temps réel sur les sites internet ou votre application. SNCF Transilien
