Ligne L : Paris-Versailles/St Nom 08 au 19 juin Des travaux sur les voies entre Saint-Cloud et Saint-Nom la Bretèche modifient la circulation des trains sur les axes Paris Saint-Lazare - Versailles Rive Droite / Saint-Nom la Bretèche, les nuits du lundi 08 au vendredi 19 juin, à partir de 21h40, sauf le samedi et dimanche.Un service de bus de remplacement est mis en place entre Saint-Cloud et Saint-Nom la Bretèche.Pendant les travaux, covoiturez avec , Transilien vous rembourse.SNCF Transilien
Métro 13: Trafic Ralenti Saint-Denis Université - Asnières-Gennevilliers - Les Courtilles - Châtillon-Montrouge: En raison d'une panne de signalisation, le trafic est ralenti sur l'ensemble de la ligne. 
Métro 2 : Rénovation des verrières à Stalingrad: Du lundi 15 juin au dimanche 30 aout inclus. En raison de travaux de rénovation des verrières à Stalingrad. les quais et les accès de la ligne 2 sont fermés, les rames ne marquent pas l'arrêt à cette station. Les correspondances entre les lignes 5 et 7 restent assurées.
TRA - LE BOURGET - INFORMATION _Salon de l'Aéronautique et de l'Espace au Bourget._Les bus ont beaucoup de retard, la circulation est fortement perturbée.Veuillez nous excuser de la gêne occasionnée.
Métro 6 :  Station Corvisart travaux de rénovation : Du lundi 15 juin au dimanche 30 août 2015 inclus. Dans le cadre de la rénovation du métro, sur la ligne 6, la station Corvisart est fermée au public, les rames ne marquent pas l'arrêt. 
Metro 12 (Front Populaire-Maririe d'Issy): Panne d En raison d'une panne de matériel, le trafic est interrompu entre les stations Porte de la Chapelle et Front Populaire. 
RER C : Invalides-Pontoise 01 au 19 juin Des travaux de maintenance modifient la circulation des trains de la ligne C du RER - axe Invalides - Pontoise - les nuits du lundi au vendredi, du 1er au 19 juin 2015, à partir de 23h26.Pendant les travaux, covoiturez avec , Transilien vous rembourse.SNCF Transilien
Travaux av du Général De Gaulle à Rebais Travaux av du Général De Gaulle à RebaisDu lundi 15 juin au samedi 11 juillet 2015La circulation sera interdite avenue du Général De GaulleL'arrêt Rebais - Avenue du Général de Gaulle ne sera pas desservi.Report proposé : Mairie et Promenade du nordMerci de votre compréhension.
Ligne P : Tournan/Coulommiers interrompu Axe concerné :- Paris/CoulommiersTrafic interrompu entre Tournan et Coulommiers, dans ce sens, jusqu'en fin de soirée.Un service de bus de remplacement est mis entre Tournan et Coulommiers, avec desserte des gares intermédiaires.Motif : incident affectant la voie à Coulommiers.SNCF Transilien
Ligne L: Cergy-Paris ralenti Axe concerné :Cergy le Haut - Paris St-Lazare.Reprise progressive du trafic.Prévoir 10 à 20 minutes supplémentaires de trajet, dans les deux sens.Fin des ralentissements estimée à 10h00Motif : malaise voyageur à Nanterre Préfecture (incident terminé). SNCF Transilien
RER D: Paris-Villeneuve perturbé 11h20-11h50 Axe concerné :Paris-Villeneuve St-Georges.A partir de 11h20: Maisons Alfort, Vert de Maisons et  non desservis en direction de Melun et Corbeil Essonnes.- les voyageurs désirant descendre dans ces gares, sont invités à prendre une correspondance à Villeneuve St-Georges, avec un train en direction de Paris.- les voyageurs au départ de ces gares sont invités à prendre une correspondance à Paris Gare de Lyon, avec un train en direction de Melun et Corbeil Essonnes.Arrêts à nouveau desservis à partir de 11h50.Motif : travaux d'entretien du réseau à Villeneuve Saint-Georges.SNCF Transilien
Ligne J: Paris-Pontoise-Gisors ralenti Axes concernés :Paris- Pontoise-Gisors.Prévoir 10 à 15 minutes supplémentaires de trajet, dans les deux sens.Fin des ralentissements estimée à 09h30.Motif : défaut d'alimentation électrique à St-Ouen l'Aumône.SNCF Transilien
RER D :Paris/Châtelet du 8 au 19 juin 2015 Des travaux de maintenance des voies interrompent la circulation des trains sur la ligne D du RER, entre Paris Gare de Lyon etChêtelet les Halles, dans les deux sens, les nuits du lundi 08 au vendredi 19 juin sauf les nuits de samedi et dimanche, à partir de 23h00. SNCF Transilien
RER B :  Paris Nord non desservi Axe(s) concerné(s) :Paris/Mitry ClayeParis/Aéroport Charles de Gaulle 2 TGV (Terminal 2)Paris Nord non desservi, dans ce sens.Fin des perturbations estimée à 19h00.Motif : bagage abandonné à Paris Nord.SNCF Transilien
Travaux Place Berthet Nous tenons à vous informer qu'en raison des travaux au niveau de la placeBerthet, la montée et la descente de l'arrêt "Place Berthet" ligne 28s'effectuera au niveau de l'avenue Gabriel.
RER D :  Paris Nord non desservi Axe(s) concerné(s) :Paris/OrryParis Nord non desservi, dans ce sens.Fin des perturbations estimée à 19h00.Motif : bagage abandonné à Paris Nord.SNCF Transilien
Ligne K : Suppression Paris-Crepy Axe(s) concerné(s) :Paris/Crépy en ValoisTrain supprimé : - Paris-Nord 22h51 - Crepy en Valois 23h49 - mission PAVA.Bus de substitution mis en place en gare de Mitry Claye à destination de Crépy en Valois (Cie Lacroix), avec desserte des gares intermédiaires. Départ prévu à 23h45 environ.Motif : train immobilisé en atelier de maintenance.SNCF Transilien
