Ligne K: suppression Mitry-Crépy Axe concerné: Mitry Claye - Crépy en Valois.Trains supprimés: - Mitry Claye 13h16 - Crépy en Valois 13h49, mission CRES.1 bus à 14h30 pour Mitry Claye-Crépy en Valois.- Crépy en Valois 14h20 - Mitry Claye 14h53, mission MITY.Le TER 849930 Laon-Paris passant à 15h06 à Crépy en Valois marque un arrêt supplémentaire à Mitry Claye.SNCF Transilien
Perturbation Ligne 15  Du 5 janvier 2015 au 10 mai 2015, les arrêts LE MESLE et LA COLONIE ne seront pas desservis. En raison de l'état de la chausseé entre la Jauniere et la départementale D936 la route sera barréeà la circulation. Une deviation sera mise en place.Merci de votre compréhension.
METRO 11 : Trafic ralenti (Châtelet - Mairie des Lilas) : En raison d'un incident technique, le trafic est ralenti sur la ligne.
BUS VEOLIA ligne 8 et R4: Arrêt déplacé En raison d'un tournage de film à Aigremont, l'arrêt "Rue de Feucherolles" le mardi 3 Février 2015 de 10h à 20h sera déplacé rue de Feucherolles.
RER B : Aéroport CDG1/Aéroport CDG2 interrompu Axe(s) concerné(s) :Paris/Aéroport Charles de Gaulle 2 TGV (Terminal 2)Trafic interrompu entre Aéroport Charles de Gaulle 1 et Aéroport Charles de Gaulle 2 TGV, dans les deux sensReprise des circulations estimée à 20h30.Les voyageurs souhaitant se déplacer entre l' et l'Aéroport Charles de Gaulle 2 TGV sont invités à emprunter le CDGval.Motif : application du plan vigipirate à Aéroport Charles de Gaulle 2 TGVSNCF Transilien
TRAM T5: Trafic ralenti (Marché de Saint-Denis - Garges Sarcelles) : En répercussion d'un incident d'exploitation, le trafic reprend progressivement sur l'ensemble de la ligne. 
Métro 13: trafic interrompu (Saint-Denis Université - Asnières-Gennevilliers - Les Courtilles - Châtillon-Montrouge) : En raison d'un incident voyageur à Les Courtilles, le trafic est interrompu entre Gabriel péri et Les Courtilles.
Bus RATP Paris: manifestation De 14h00 à 18h00 environ, rassemblement aux abords du Sénat, puis défilé ensuite par la place Edmond Rostand, les boulevards St Michel, Montparnasse, Raspail jusqu'’au métro Sèvres-Babylone où aura lieu la dislocation du cortège. Lignes de Bus déviées dans ce secteur : 21Ligne J : Paris-Ermont/Pontoise nuits 02 au 13 fév Des travaux d'entretien de maintenance sur les voies modifient la circulation des trains sur la ligne J - axes Paris Saint-Lazare - Conflans Sainte-Honorine Pontoise et Paris Saint-Lazare - Ermont Eaubonne -, les soirées du lundi 02 /03 février au vendredi 13 / samedi 14 février 2015, sauf le samedi et le dimanche, de 22h00 jusqu'à la fin de service.Pendant les travaux, covoiturez avec , Transilien vous rembourse.SNCF Transilien
RER E :  Haussmann et Magenta non desservis Axes concernés :Paris Haussmann Saint Lazare/Chelles GournayParis Haussmann Saint Lazare/TournanHaussmann Saint-Lazare et Magenta non desservis, dans les deux sens.En conséquence, les trains à destination de Chelles Gournay, Villiers sur Marne et Tournan sont origine / terminus Paris Est.Pour se déplacer entre : Haussmann Saint-Lazare et Paris Est, les voyageurs sont invités à :* rejoindre à pied la station de métro Opéra ( via Auber ).* prendre la ligne  du métro direction La Courneuve et descendre à la station Gare de l'Est.Magenta ( Gare du Nord) et Paris Est, les voyageurs sont invités à :* emprunter la ligne  du métro entre Paris Nord et Gare de l'Est.La Gare de l'Est n'est distante que de 300 métres de la gare de Magenta par la rue d'Alsace.Arrêts à nouveau desservis à partir de 8h00.Motif : incident affectant la voie à Magenta.SNCF Transil
TRA - SEVRAN - LIGNE 605  Travaux d'assainissement _av. Victor Hugo_ à _Sevran_.Déviation de la ligne en direction d'Aulnay Sous Bois.Les arrêts _Ernest Pivot, Allée du Jura_ et _Freinville_ ne seront pas desservis.Vous reporter aux arrêts Condorcet Liégeard ou à l'arrêt provisoire Ernest Pivot situé av. Hoche.Veuillez nous excuser de la gêne occasionnée.
Ligne P :Paris - Coulommiers/Provins ralenti Axes concernés :Paris/CoulommiersParis/ProvinsPrévoir 15 à 20 minutes supplémentaires de trajet, dans les deux sens.Fin des ralentissements estimée à 14h00.Motif : incident affectant la voie à Émerainville Pontault Combault.SNCF Transilien
