Ligne J : axes Mantes,Pontoise ralentis Axes concernés :Paris/Pontoise/GisorsParis/Mantes la Jolie/ via Conflans Sainte-HonorinePrévoir 10 à 15 minutes supplémentaires de trajet, dans ce sensFin des ralentissements estimée à 19h30.Motif : acte de malveillance à Argenteuil.Retrouvez l?horaire de votre prochain train en temps réel sur les sites internet ou votre application. SNCF Transilien
Ligne P :suppressions Esbly/Crécy la Chapelle Axe concerné :- Esbly - Crécy la ChapelleTrain(s) supprimé(s) :- Esbly, départ 12h10 - Crécy la Chapelle, arrivée 12h22LIGNE 17 : TRAVAUX DE VOIRIE AV. DE LOUVECIENNES Nous informons notre aimable clientele que des travaux de voirie (non communiqués en avance au transporteur) nous obligent à dévier la ligne 17 dans les 2 sens de circulation du mardi 16 au jeudi 18 décembre 2014 inclus début à fin de service.Ainsi les arrêts suivants ne seront pas desservis dans les deux sens:* Square de la Drionne* Chemin de fer Martin* Claude Monet* Gare de Bougival* Les GressetsAttention cela concerne UNIQUEMENT les courses ayant pour terminus de départ ou d'arrivée GARE DE LA CELLE ST-CLOUD.Veuillez vous reporter à l'arrêt La Feuilleraie ou les Grandes Terres.Nous nous excusons pour la gêne occasionée.
MAJ 09H04 - 16 DECEMBRE 2014 - PREVISION DU TRAFIC Malgré la reprise progressive du trafic, les courses suivantes ne seront pas assurées aujourd'hui :_ligne 08_Meaux - Bobigny : 06h15 - 07h15Bobigny - Meaux : 07h40 - 08h40_ligne 09_Meaux - Mtry RER : 12h44_ligne 12_Claye Souilly les lilas - Mitry RER : 07h14_ligne 18_Mitry RER - Claye Souilly : 07h52 - 09h04Claye Souilly - Mitry RER : 08h25Veuillez nous excuser pour la gêne occasionnée.
Ligne H : Paris-Pontoise/Valmondois/Persan ralenti Axe(s) concerné(s) :Paris - PontoiseParis - Persan Beaumont via ValmondoisParis - Persan Beaumont via MontsoultPrévoir 10 à 30 minutes supplémentaires de trajet, dans les deux sens.Fin des ralentissements estimée à 13h30.Motif : incident affectant la voie à Saint-Denis (incident terminé).Retrouvez l?horaire de votre prochain train en temps réel sur les sites internet ou votre application.
MAJ 13h00 -  PREVISION DU TRAFIC  Cette nouvelle mise à jour annule celle de 12h30 Vous trouverez ci-dessous les courses de la ligne commerciale n°18 non réalisées cet apres-midi :  * _Mitry RER - Claye Souilly : 16h42 - 17h45 - 18h50 - 20h02_  * _Claye Souilly - Mitry RER :  16h06 - 17h18 - 19h27 - 20h27 - _ Veuillez nous excuser pour la gêne occasionnée.
RER B: trafic ralenti. Axe concerné :Ensemble de la ligne. Trafic ralenti dans les deux sens.Motif : malaise voyageur à Antony.Retrouvez l?horaire de votre prochain train en temps réel sur les sites internet ou votre application. SNCF Transilien
RER C : Versailles Chantiers/Paris ralenti Axe concerné :Versailles Chantiers - Paris via Massy PalaiseauPrévoir 20 à 25 minutes supplémentaires de trajet, dans les deux sens. Fin des ralentissements estimée à 10h00.Motif : dysfonctionnement d?un passage à niveau à Vauboyen et à Petit Jouy Les loges.Retrouvez l?horaire de votre prochain train en temps réel sur les sites internet ou votre application. SNCF Transilien
MAJ 12h30 -  PREVISION DU TRAFIC DU 16 DECEMBRE 20 Malgré la reprise progressive du trafic, les courses suivantes de la ligne commerciale n°18 ne seront pas assurées cet apres-midi :  * _Mitry RER - Claye Souilly : 16h27 - 17h12 - 17h38 - 18h26 -  19h14 -19h38 - 20h14 - 21h27 - 22h27_  * _Claye Souilly - Mitry RER : 15h54 - 17h06 - 17h54 -  18h18 - 19h06 -19h42 - 20h57 - 21h57_Veuillez nous excuser pour la gêne occasionnée.
Ligne N : Paris-Plaisir-Dreux 24/11 au 16/12 Des travaux de maintenance des voies sur l'axe Paris Montparnasse / Plaisir Grignon / Dreux modifient la circulation des trains les nuits du mercredi 10 / jeudi 11 décembre au jeudi 11 / vendredi 12 décembre et la nuit du lundi 15 / mardi 16 décembre 2014. Un service de bus de substitution est mis en place.  Pendant les travaux, covoiturez avec , Transilien vous rembourse.SNCF Transilien
RER A : Poissy / CergyH / Paris ralenti Axes concernés :Paris / Cergy le HautParis / PoissyPrévoir 10 à 25 minutes supplémentaires de trajet, dans les deux sens.Fin des ralentissements estimée à 11h00.Motif : application de mesures de sécurité à Achères Ville.Retrouvez l?horaire de votre prochain train en temps réel sur les sites internet ou votre application.  SNCF Transilien
Ligne J : Ermont E - Cormeilles / Paris ralenti Axes concernés :Paris / Cormeilles en Parisis Paris / Ermont EaubonnePrévoir 10 à 15 minutes supplémentaires de trajet, dans les deux sens.Fin des ralentissements estimée à 09h00.Motif : incident affectant la voie à Paris Saint-Lazare.Retrouvez l?horaire de votre prochain train en temps réel sur les sites internet ou votre application. SNCF Transilien
Métro 8: trafic Interrompu Balard – Créteil - Pointe du LacEn raison d'un incident voyageur, le trafic est interrompu entre les stations Faidherbe-Chaligny et Montgallet.
Ligne K : suppression Mitry - Crépy Axe(s) concerné(s) :Paris / Crépy en ValoisTrain(s) supprimé(s) : Mitry Claye, départ 12h33 - Crépy en Valois, arrivée 13h07Métro 4: Trafic ralenti Porte de Clignancourt – Mairie de Montrouge En répercussion d'une intervention des services techniques, le trafic est ralenti sur l'ensemble de la ligne.
