RER A : Nation-Auber interrompu Axe concerné : ensemble de la ligneTrafic interrompu entre Auber et Nation, dans les deux sens.Reprise des circulations estimée à 13h00.Motif : bagage abandonné à Châtelet les Halles.SNCF Transilien
RER B :  Châtelet  non desservi Axe(s) concerné(s) :Paris/Mitry ClayeParis/Aéroport Charles de Gaulle 2 TGV (Terminal 2)Châtelet non desservi, dans ce sens.Arrêt à nouveau desservi à partir de 13h00.Motif : bagage abandonné à Châtelet .SNCF Transilien
Ligne J : Gisors/Pontoise/Paris ralenti Axe concerné :Gisors/Pontoise/ParisPrévoir 10 à 15 minutes supplémentaires de trajet, dans ce sensFin des ralentissements estimée à 07h30.Motif : personne sur les voies puis dysfontionnement d'un passage à niveau à Pontoise (incidents terminés).SNCF Transilien
Navettes bus Rungis/Aéroport d'Orly interrompues Axe concerné : Pont de Rungis - Aéroport d'Orly.Trafic des navettes de bus interrompu entre Pont de Rungis et Aéroport d'Orly, dans les deux sens.Utilisez le RER B à partir de Saint-Michel Notre Dame ou Massy Palaiseau jusqu'à Antony puis Orlyval jusqu'à l'Aéroport d'Orly ou inversement.Vous pouvez également utiliser le RER C jusqu'à Rungis la Fraternelle puis le Tramway T7 jusqu'à l'Aéroport d'Orly ou inversement.Motif : mouvement social.SNCF Transilien
Métro 8: station Michel Bizot non desservie : (Balard – Créteil - Pointe du Lac) : En raison de mesure de sécurité, les trains ne marquent pas l'arrêt à la station Michel Bizot. 
Ligne P: suppression Paris-La Ferté Milon. Axe concerné:Paris Est - La Ferté Milon.Le train suivant est supprimé:PARIS EST 18H05 ? LA FERTE MILON 19H13, mission FIMO. Motif: avarie de matériel.SNCF Transilien
CARNAVAL DE BEYNES En raison du carnaval de Beynes, l'arrêt "Beynes Mairie (La Poste), ne sera pas desservi sur la ligne 12, le mercredi 11 mars 2015 de 14h00 à 15h00.Merci de descendre à l'arrêt "Renouveau".
RER D : Juvisy/Orry ralenti Axe(s) concerné(s) :Juvisy/ParisParis/Orry la Ville Coye la Forêt.Prévoir 10 à 15 minutes supplémentaires de trajet, dans ce sens.Fin des ralentissements estimée à 19h00.Motif : incident affectant la signalisation à Juvisy.SNCF Transilien
Déviation lignes Sol# et 41 le 11 mars 2015 Le 11 mars 2015 entre 8 heures et 17 heures, les lignes SOL# et 41 serontdéviées :Arrêts non desservis :Ligne 41 : "Mairie (route de St Leu)" et "Mairie"Ligne SOL# : "Mairie (route de St Leu)". Veuillez vous reporter à l'arrêt"Mairie" situé avenue Charles Monnier.Pour plus d'informations, cliquez sur "voir la fiche".
RER B Station Chatelet-les-Halles desservie : En raison de la présence d'un colis suspect, l'arrêt est de nouveau marqué à la gare Chatelet-Les Halles en direction de Aeroport Charles de Gaulle 2 TGV. 
Métro 6: Station Dupleix non desservie : Mesure de sécurité, les trains ne marquent pas l'arrêt à la station Dupleix. 
Ligne J : Mantes via Poissy perturbé Axe concerné : Paris Saint-Lazare - Mantes la Jolie via PoissyLes trains :Mantes la Jolie - Paris Saint--Lazare, MISSION PELE ont des arrêts supplémentaires en gares de :- Clairières de Verneuil- Villennes sur Seine- PoissyLes trains :Les Mureaux - Paris Saint-Lazare, MISSION PILA sont supprimés.La fin des perturbations est prévue pour 10h30.Motif : incident affectant la voie à Pont Cardinet.SNCF Transilien
Ligne J : suppression Paris-Les Mureaux. Axe concerné:Paris St-Lazare - Les Mureaux.Le train suivant est supprimé : PARIS ST LAZARE 19:14 ? LES MUREAUX 19:51, Code Mission : LOLA Les trains Paris St-Lazare - Mantes la Jolie desservent toutes les gares intermédiaires entre Poissy et Les Mureaux jusqu'à 20h00.Motif : incident affectant la voie à Pont Cardinet.SNCF Transilien
