Déviation ligne 10 et 11  En raison d'importants travaux rue Charles de Gaulle à Andilly, cette voie sera fermée à la circulation.Les lignes 10 et 11 feront leur Terminus/Départ dans le rond-point des Emplés à  l'arrêt provisoire «  Les Emplés ».Les arrêts «Bleury», « le colombier », « Parc des Sources », «Château Gaillard», «Les Orchidées», «Mairie» et «Magnolias» ne seront pas desservis durant cette période.Merci de votre compréhension
Ligne N: retards axes Dreux,Mantes Axes concernés :Paris - DreuxParis - Mantes la JolieParis - Plaisir GrignonComptez 10 minutes supplémentaires de trajet, dans les deux sens.Fin des ralentissements estimée à 00h00.Motif : panne d?un train de marchandises à Fontenay-le-Fleury.Trouvez votre prochain train en temps réel sur la rubrique Prochains Départs des sites et de l'application.SNCF Transilien
RER E : Haussmann-Villiers-Tournan du 17 au 21 nov Des travaux de modernisation du poste d'aiguillage de Gretz Armainvilliers modifient la circulation des trains sur la ligne E du RER, sur l'axe Haussmann Saint-Lazare - Tournan, les soirées du lundi 17 novembre au vendredi 21 novembre 2014, à partir de 22h50 jusqu'en fin de service. SNCF Transilien
Ligne B : trafic ralenti sur toute la ligne Axe(s) concerné(s) :Ensemble de la ligne.Comptez 15 à 20 minutes supplémentaires de trajet, dans les deux sens.Fin des ralentissements estimée à 12h00.Motif : incident électrique en gare de La Courneuve Aubervilliers.SNCF TRANSILIENTrouvez votre prochain train en temps réel sur la rubrique Prochains Départs des sites et de l'application.
PERTURBATION Lundi 17 novembre de 8h00 à 17h00 en raison de la pose des décorations de Noël rue Jean Jaures à Montereau:L'arrêt Mairie est transféré rue Edmond Fortin et l'arrêt Eglise est transféré à l'ancien arrêt Eglise, Quai des Noues.Merci de votre compréhension.
Ligne 3 - FERMETURE RUE DE L'EGLISE - Antony En raison de la fermeture de la rue de l'Eglise pour cause d'installation des illuminations de noël, la ligne 3 du Paladin sera déviée le lundi 17 novembre2014 toute la journée.Les arrêts ci-dessous ne seront pas desservis pendant toute la durée de laperturbation:  * EGLISE MAIRIE: report sur l'arrêt de la ligne 8 du même nom  * SQUARE COLEGNO: report sur l'arrêt PARC HELLERVeuillez nous excuser pour la gêne occasionnée.
LIGNE 8 - itinéraire limité - travaux au niveau de En raison de travaux imprévus au niveau de la mairie de Verrieres le Buisson ce lundi, la ligne 8 est perturbée toute la journée. Le terminus se fera provisoirement à l'arrêt ABREUVOIR.L'arrêt ci-dessous ne sera pas desservi pendant toute la durée de laperturbation:  * VERRIERES LE BUISSON MAIRIE (report sur l'arrêt Abreuvoir).Merci de votre compréhension
LIGNE 4 (circuit 4E) : arrêt GARE DE RUEIL-MALMAIS Nous informons notre aimable clientele que les travaux  pour la nouvelle gare routiere de Rueil-Malmaison seront prolongés, l'arrêt GARE DE RUEIL-MALMAISON est reporté au niveau du rond-point situé rue des Deux Gares du 1er septembre2014  jusqu'au 28 février 2015 inclus.Merci d'en prendre note.
Ligne R: retard Moret-Montargis Axe concerné :Moret Veneux les Sablons - MontargisComptez plus de 30 minutes supplémentaires de trajet, dans ce sens.Fin des ralentissements estimée à 22h30.Motif : panne d?un train à Paris Gare de Lyon.SNCF TRANSILIENTrouvez votre prochain train en temps réel sur la rubrique Prochains Départs des sites et de l'application.
travaux rue Roger Salengro L11  Bonjour à toutes et à tous,Suite à la prolongation des travaux dans la rue Roger Salengro, sur la ligne 11, l'arrêt Clément Salengro reste déplacé dans la rue François Jolivet DU LUNDI 17 NOVEMBRE AU VENDREDI 28 NOVEMBRE 2014.Nous vous prions de nous excuser pour la gêne occasionnée.
RER A : perturbations jusqu'à 21h Axes concernés :Paris - PoissyParis - Cergy le HautComptez 10 à 15 minutes supplémentaires de trajet, dans les deux sens.Fin des ralentissements estimée à 21H00.Motif : panne d?un train à Nanterre Préfecture.SNCF Transilien
Ligne P : Paris - Coulommiers du 10 au 21 novembre Des travaux de maintenance de voies entre Nogent le Perreux et Coulommiers entraînent la suppression du train CITU de 23h16 au départ de Paris Est, du lundi 10 novembre au vendredi 21 novembre 2014, sauf le mardi 11, le samedi 15 et le dimanche 16 novembre.Une substitution routière est mise en place.SNCF Transilien
Tram T3B  Trafic interrompuMétro ligne 1 : trafic ralenti (Château de Vincennes - La Défense) : En raison d'un incident technique, le trafic est ralenti sur l'ensemble de la ligne. 
Ligne 18-perturbations Nuit du 17 au 18 novembre : En raison d'une déviation dans la nuit du lundi 17 au mardi 18 novembre 2014 (21h30 à 4h30) dans le sens Meaux vers Melun, des légers retards sont à prévoir.Tous les arrêts seront desservis.Nous vous prions de nous excuser de la gêne occasionée.
Ligne P: retards axe Paris-Château Thierry Axe concerné :Paris Est - Château ThierryReprise du trafic entre Paris Est et Château-Thierry, dans les deux sens.Comptez 45 minutes supplémentaires de trajet.Motifs : panne d?un train de marchandises entre  et  et incident affectant la voie à . SNCF TRANSILIEN 
LIGNES 107 - 109  En raison de travaux d'aménagements pour PMR, l'arrêt "PORTE D'ORLEANS" ne sera pas desservi du lundi 17 au dimanche 30 novembre 2014 inclus. Reportez- vous à l'arrêt provisoire situé de l'autre côté de l'Avenue de la Porte d'Orléans.
