RER E : suppressions Magenta - Haussmann SL Axe(s) concerné(s) :- Haussmann - Chelles Gournay- Haussmann - TournanLes trains à destination de Tournan et Chelles Gournay sont au départ de la gare de Magenta.Les trains à destination de Villiers sur Marne sont au départ de la gare d'Haussmann Saint-Lazare.Un retour à une desserte normale est estimé vers 16h00.Motif : bagage abandonné sur un quai en gare d'Haussmann Saint-Lazare.Retrouvez l?horaire de votre prochain train en temps réel sur les sites internet ou votre application. SNCF Transilien
RER A : Paris/Poissy/Cergy le Haut ralenti Axe(s) concerné(s) :Paris/Cergy le HautParis /PoissyPrévoir 10 à 20 minutes supplémentaires de trajet, dans les deux sens.Fin des ralentissements estimée à 23h00.Motif : suspicion de personnes dans les voies à Sartrouville (incident terminé).Retrouvez l?horaire de votre prochain train en temps réel sur les sites internet ou votre application. SNCF Transilien
DEVIATION INOPINEE En raison de l'effondrement d'un mur rue du docteur Alexandre à VILLEPREUX, nous vous informons que l'arrêt "Village" ne sera pas desservi en direction de VERSAILLES uniquement.Merci de vous reporter à l'arrêt "Prieuré".
Ligne P : suppressions Meaux - La Ferté Milon Axe concerné :Meaux - La Ferté MilonLes trains suivants sont supprimés :- Meaux 16h22, La Ferté Milon 16h54- Meaux 18h22, La Ferté Milon 18h54- La Ferté Milon 17h01, Meaux 17h36- La Ferté Milon 19h01, Meaux 19h36Une substitution routière est mise en place sur ce parcours, avec desserte des gares intermédiaires .Motif : avarie matérielRetrouvez l?horaire de votre prochain train en temps réel sur les sites internet ou votre application. SNCF Transilien.
METRO LIGNE 2 : trafic ralenti En répercussion d'une intervention des équipes techniques, le trafic est ralenti sur l'ensemble de la ligne. 
Ligne J : suppressions  Ermont/Cormeilles-Paris Axe concerné : - Ermont Eaubonne - Paris Saint-Lazare.Trains supprimés : - Ermont Eaubonne 16h12 - Paris Saint-Lazare 16h36 mission PAPE.- Ermont Eaubonne 18h48 - Paris Saint-Lazare 19h16 mission PAPE.- Paris Saint-Lazare 16h47 Ermont Eaubonne 17h12 - Paris Saint-Lazare  mission EAPE- Paris Saint-Lazare 18h07 Ermont Eaubonne 18h32 - Paris Saint-Lazare  mission EAPEmotif : avarie matérielRetrouvez l?horaire de votre prochain train en temps réel sur les sites internet ou votre application. SNCF Transilien
Ligne N : Plaisir - Mantes ralenti Axe concerné :Plaisir Grignon - Mantes La JoliePrévoir un allongement du temps de trajet de 10 à 20 minutes, dans les deux sens .Un retour à un trafic normal est prévu vers 19h00Motif : dysfonctionnement du passage à niveau de Beynes ( incident terminé ).Retrouvez l?horaire de votre prochain train en temps réel sur les sites internet ou votre application. SNCF Transilien
METRO 8 : Trafic ralenti  (Balard – Créteil - Pointe du Lac) : En répercussion d'un malaise voyageur, le trafic est ralenti sur l'ensemble de la ligne. 
RER B :  Laplace non desservi Axes concernés :Paris/RobinsonParis/Saint Rémy lès Chevreuse non desservi, dans les deux sens.Motif : application de mesures de sécurité à Laplace.SNCF Transilien
Métro ligne 12: Trafic ralenti (Front Populaire - Mairie d'Issy) : En répercussion d'une panne de matériel, le trafic est ralenti sur l'ensemble de la ligne
METRO LIGNE 3 : trafic interrompu  En raison d'un colis suspect, le trafic est interrompu entre Opéra et République. 
Ligne J : Paris/Mantes la Jolie ralenti Axe(s) concerné(s) :Paris/Mantes la Jolie via PoissyPrévoir 10 à 20 minutes supplémentaires de trajet, dans ce sens .Fin des ralentissements estimée à 20h00.Motif : suspicion de personnes dans les voies à Sartrouville.Retrouvez l?horaire de votre prochain train en temps réel sur les sites internet ou votre application. SNCF Transilien
Métro ligne 9: Travaux de modernisation Pour garantir le confort et la sécurité des voyageurs sur le réseau, la RATP réalise des essais liés à la modernisation du système de contrôle et de commande des trains de la ligne 9. Cette opération nécessite une interruption du trafic du samedi 24 au dimanche 25 janvier inclus entre les stations Pont de Sèvres et Trocadéro. Un bus de remplacement BusMétro  Ligne 9 circule entre Pont de Sèvres et Trocadéro pendant les 2 jours de fermeture. Il circule aux mêmes horaires que le métro.
Ligne U : La Défense La Verrière ralenti Axe(s) concerné(s) :La Verrière La Défense Prévoir 10 à 20 minutes supplémentaires de trajet, dans les deux sens.Fin des ralentissements estimée à 19h45.Motif : bagage abandonné dans un train à La Défense ( incident terminé ) Retrouvez l?horaire de votre prochain train en temps réel sur les sites internet ou votre application. SNCF Transilien
Métro ligne 3: trafic ralenti Pont de Levallois Bécon - Gallieni) : En répercussion d'un colis suspect, le trafic est ralenti sur l'ensemble de la ligne. 
