RER E: trafic perturbé. Axe concerné:ensemble de la ligne.Jusqu'à 19h40: La gare de Haussmann Saint-Lazare n'est pas desservie.Les trains à destination de Chelles Gournay sont origine Magenta.Les trains à destination de Villiers sur Marne et Tournan sont origine Paris Est.Pour se déplacer entre : Haussmann Saint-Lazare et Magenta, les voyageurs sont invités à :* rejoindre à pied la station de métro Opéra ( via Auber ).* prendre la  du métro direction La Courneuve, descendre à la station Gare de l'Est puis emprunter la ligne  du métro entre Gare de l'Est et Paris Nord .Magenta ( Gare du Nord) et Paris Est, les voyageurs sont invités à :* emprunter la  du métro entre Paris Nord et Gare de l'Est. Haussmann Saint-Lazare et Paris Est, les voyageurs sont invités à :* rejoindre à pied la station de métro Opéra ( via Auber ).* prendre la  du métro 
RER C: Versailles Chantiers-St-Quentin interrompu Axe concerné:Paris - St-Quentin en Yvelines.Trafic interrompu entre Versailles Chantiers et St-Quentin en Yvelines dans les deux sens.Reprise des circulations estimée à 19h00.Les trains SARA (pour St-Quentin en Yvelines) sont rendus terminus Versailles Château Rive Gauche jusqu'à 18h30.Les trains ELBA ou ELAO (pour St-Martin d'Etampes) sont circulent au départ de Versailles Château Rive Gauche jusqu'à 19h00. Pour circuler entre Paris et St-Quentin en Yvelines dans les deux sens, prendre la ligne N (réseau Montparnasse).Motif: défaut d'alimentation électrique (bâche sur fil électrique) à Versailles Chantiers.SNCF Transilien
Métro 13 : Malaise Voyageur En répercussion d'un malaise voyageur, le trafic est ralenti sur l'ensemble de la ligne. 
Métro 6 : trafic ralenti (Charles de Gaulle Etoile - Nation) : En répercussion d'un dégagement de fumée, le trafic est ralenti sur l'ensemble de la ligne. Trafic normal sur les autres lignes de Métro. 
Ligne U : Trafic ralenti Axes concernés :La Verrière / La DéfensePrévoir jusqu'à 15 minutes supplémentaires de trajet, dans les deux sensPour se déplacer entre La Défense et Saint-Cloud, utiliser la ligne L.Fin des ralentissements estimée à 10h00.Motif : incident affectant la signalisation à Puteaux.SNCF Transilien
Yerres - Travaux Rue de la Sablière : Nous vous informons qu'en raison des travaux Rue de la Sabliere à Yerres le mercredi 22 avril 2015 de 8h00 à 17h00, une déviation est mise en place. Les arrêts :  * "Abbaye" est reporté à l'arrêt "Rue de Villecresnes" (quai de pause).  * "Keranna, Camaldules, Sabliere, rue de la Grange et Cimetiere" sont supprimés.  * "Hôtel de Ville" est reporté à l'arrêt "CEC".Possibilité de descendre et monter aux arrêts "Canotiers, Pré des Roches, Barbusse et CEC".Merci de votre compréhension.
Métro 11 : Incident voyageur En raison d'un incident voyageur, la rame stationne à la station Arts-et-Métiers en direction de Châtelet. 
Ligne R: Montargis-Paris interrompu Axe concerné:Montargis-Paris.Trafic interrompu dans ce sens.Reprise des circulations estimée à 18h30.Motif: feu aux abords des voies à Dordives.SNCF Transilien
RER B : Incident voyageur En répercussion d'un incident voyageur entre Bourg la Reine et Bagneux, le trafic est perturbé sur la ligne. 
Ligne J: trafic ralenti. Axe concerné :ensemble de la ligne.Prévoir 10 à 15 minutes supplémentaires de trajet, dans les deux sens.Fin des ralentissements estimée à 22h00.Motif : application de mesures de sécurité (suspicion de personnes sur les voies) à Pont Cardinet.SNCF Transilien
Métro 12 (Front Populaire - Mairie d'Issy) : trafi En raison d'une panne de matériel, le trafic est ralenti de Marx-Dormoy vers Mairie d'Issy. 
RER C: Paris-Massy ralenti. Axe concerné :Paris-Massy Palaiseau.Prévoir 10 à 15 minutes supplémentaires de trajet, dans ce sens, jusqu'en fin de soirée.Motif : incident affectant la signalisation entre Paris et Ivry sur Seine.SNCF Transilien
LIGNE 1 - TRAVAUX - WISSOUS En raison de travaux avenue de la Division Leclerc à Wissous, la ligne 1 du Paladin est déviée du mercredi 22 avril au jeudi 23 avril 2015, toute la journée.Les arrêts ci-dessous ne seront pas desservis pendant toute la durée de laperturbation:  * MAIRIE DE WISSOUS (le matin): report sur DOCTEUR TENINE  * MOUCHEZ (le soir): report sur DOCTEUR TENINEVeuillez nous excuser pour la gêne occasionnée.
RER B: Trafic ralenti En raison d'un malaise voyageur, le trafic est ralenti de Gentilly vers Saint-Rémy-les-Chevreuse / Robinson. 
